Customer_ID,Name,Age,Gender,Account_Type,Account_Balance,Transaction_Date,Transaction_Type,Transaction_Amount,Branch_Code,Is_International_Transaction
f65537fb,Daniel Phillips,22.0,Male,Savings,30202.15,2024-01-16,Credit,6913.24,B001,0
10b3014b,Jamie Miller,26.0,Female,Current,71426.7,2025-01-06,Credit,9539.66,B004,0
9f375977,Michelle Anderson,41.0,Female,Savings,48152.39,2025-04-20,Credit,6463.24,B002,0
3df080f4,Stephanie Jackson,58.0,Male,Savings,45093.89,2023-10-17,Credit,2609.4,B002,0
a6023376,Joshua Thompson,33.0,Male,Salary,22261.81,2024-02-17,Credit,65.33,B005,0
ff1ff29d,Stacy Lutz,22.0,Male,Savings,94720.9,2024-07-09,Credit,6018.11,B004,1
155a5b1c,Debbie Mcdonald,36.0,Female,Current,91403.56,2023-12-02,Credit,462.12,B005,0
bd3a8c03,Isabella Johnson,31.0,Female,Savings,35437.8,2024-11-20,Credit,3915.67,B001,1
ba094430,Samuel Singleton,33.0,Female,Current,41362.98,2023-11-05,Debit,7210.39,B002,0
f45693c2,Alison Tucker,69.0,Female,Current,54364.07,2025-03-30,Debit,6472.32,B005,1
c4217a63,Tracy Dudley,20.0,Female,Current,52236.56,2023-11-21,Debit,8518.08,B003,1
bb848c03,Denise Zimmerman,50.0,Female,Savings,33073.33,2024-10-05,Credit,30.73,B002,1
89a70f58,Nicole Zimmerman,40.0,Female,Salary,84191.35,2023-12-04,Debit,3605.52,B001,0
90963175,Diana Blackburn,27.0,Male,Current,65256.52,2024-09-30,Credit,5211.19,B003,0
a5adab14,Jay Stafford,23.0,Male,Current,20527.54,2025-02-12,Debit,717.43,B003,1
6aaf8b4a,Tyler Smith,22.0,Female,Savings,26799.15,2023-10-19,Credit,1471.93,B002,1
48132db1,Ryan Mckay,47.0,Male,Current,40852.53,2023-12-05,Credit,1135.25,B005,1
650820dd,Brianna Williamson,26.0,Female,Current,81611.35,2025-03-23,Debit,6286.22,B004,0
ebe7328d,Manuel Horton,18.0,Male,Savings,64643.0,2024-02-28,Debit,4077.69,B005,1
a274dfa6,Leslie Graham,42.0,Female,Current,28466.26,2023-11-03,Credit,274.12,B005,1
05daf8d8,Ellen Evans,42.0,Female,Salary,72188.4,2023-08-16,Credit,3105.27,B001,0
de8b0350,Courtney Owens,52.0,Male,Savings,54072.53,2024-11-27,Debit,3326.53,B004,1
aab851a9,Raymond Johnson,68.0,Female,Current,45688.53,2025-01-16,Debit,1588.66,B004,1
5cec1bd8,Christopher Maxwell,38.0,Male,Savings,97351.82,2024-12-27,Debit,9730.72,B001,0
a4173501,Larry Byrd,28.0,Female,Salary,7929.12,2024-04-06,Credit,2558.17,B003,0
70486929,Shannon Dawson,21.0,Female,Salary,19253.84,2024-06-15,Debit,6432.72,B004,0
1a2cce16,Daniel Rodriguez,35.0,Female,Current,12077.48,2024-06-04,Credit,7989.72,B003,1
0e1c44ba,John Reid,60.0,Female,Current,49518.975,2023-11-04,Debit,5043.43,B005,1
814ce702,Wayne Soto,71.0,Male,Salary,14590.04,2023-08-14,Debit,9185.4,B002,0
cd1aa3dd,Max Dyer,73.0,Female,Savings,52553.66,2025-06-05,Debit,5668.53,B002,1
8f29a0cf,Joel Hunt,22.0,Female,Salary,30926.73,2024-01-06,Credit,164.22,B005,1
d5208390,Dustin Smith,39.0,Female,Salary,76095.31,2024-06-25,Debit,6572.86,B005,1
9bea8fcf,Annette Smith,62.0,Male,Salary,94480.6,2023-11-27,Credit,1335.99,B001,1
1fe99c78,Jennifer Bradley,46.0,Male,Savings,49518.975,2024-11-24,Debit,4888.89,B005,0
1a06214d,Clayton Rogers,63.0,Male,Current,24068.45,2025-05-09,Debit,9983.43,B001,0
4f7a47b9,Sophia Snyder,56.0,Female,Salary,34660.62,2023-07-18,Credit,2419.65,B005,0
46533855,Erica Gonzales,44.0,Female,Current,67250.81,2024-03-15,Debit,1087.97,B004,0
acfbc439,Noah Thomas,34.0,Male,Savings,4809.24,2023-08-03,Credit,3323.55,B003,0
f4239369,Melissa Herring,69.0,Male,Savings,55541.8,2024-12-06,Credit,1805.67,B003,1
c165734c,Mrs. Jamie Smith MD,30.0,Female,Salary,44032.06,2024-02-15,Debit,6600.37,B004,0
25f459e5,Rebecca Morrison,66.0,Male,Current,49518.975,2025-07-08,Credit,6379.74,B002,0
ac16df34,Amanda Willis,46.0,Male,Savings,15318.07,2024-12-24,Debit,7914.08,B004,1
fd71224c,Victoria Mcclure,57.0,Male,Salary,49518.975,2023-12-10,Credit,272.88,B004,0
5cf28666,Bob Cox,71.0,Male,Salary,36053.74,2023-09-13,Debit,4378.27,B004,1
dbe1d146,Christian Lindsey,42.0,Male,Savings,84075.4,2024-06-02,Credit,6422.9,B002,1
8216a649,Kyle Wise,43.0,Male,Savings,70074.65,2024-12-19,Credit,8098.48,B001,1
292d2fac,Richard James,71.0,Male,Salary,27290.72,2025-04-16,Credit,6649.19,B003,1
a08c2d59,Michael Young,29.0,Female,Savings,33959.64,2024-08-15,Debit,9991.29,B003,0
f03a6ed6,Ruben Powers,25.0,Female,Current,82699.39,2023-07-16,Credit,8692.12,B002,0
a0324fa4,Jake Montgomery,21.0,Male,Current,29844.46,2024-01-03,Debit,8068.11,B005,0
ea9d30ea,Kristin Estrada,65.0,Male,Salary,41174.17,2023-12-24,Credit,1431.53,B004,0
363f841e,Felicia Reed,69.0,Female,Salary,10351.66,2024-01-12,Debit,2001.02,B001,1
62a8df27,Jason Smith,23.0,Male,Current,57063.3,2023-09-28,Debit,5545.46,B001,0
bcb1ebe4,Jason Brown,70.0,Female,Current,60380.34,2024-12-31,Credit,4051.6,B003,1
03dd258e,Christine Myers,35.0,Male,Current,65184.64,2025-06-29,Credit,263.95,B004,1
ece45ce3,Steven Acosta,69.0,Male,Current,97425.51,2024-12-12,Debit,563.54,B001,1
0197c4b1,Elizabeth Barr,71.0,Male,Salary,40476.13,2023-12-20,Debit,2914.84,B002,0
976c3d63,David Anderson,30.0,Female,Savings,23248.09,2024-01-21,Debit,3203.32,B002,1
d70a0e4f,Katherine Fields,50.0,Female,Savings,19278.16,2023-12-19,Credit,2543.32,B003,1
45994bc2,Jason Pratt,19.0,Female,Current,56434.17,2024-02-01,Credit,5988.4,B001,0
e9fe0698,Dale Benson,58.0,Female,Salary,49956.94,2024-07-19,Credit,1674.21,B004,0
9c97e259,Kimberly Roberts,73.0,Male,Salary,9863.34,2023-12-31,Credit,2623.77,B002,1
b4b2664e,Karen Pena,57.0,Male,Savings,42354.55,2023-12-27,Credit,4087.78,B002,1
8cd887f0,Lisa Henry,23.0,Male,Current,32819.42,2024-08-10,Debit,6241.83,B005,1
cc5361a0,Brian Clark,67.0,Male,Savings,58329.1,2024-09-24,Debit,8891.36,B001,1
4159f335,Derek Mercado,66.0,Male,Salary,69678.28,2023-10-29,Debit,7787.06,B005,0
82c5fc30,Christopher Martin,18.0,Male,Current,4662.01,2025-03-31,Debit,2815.91,B001,1
afebf529,Ashley Smith,39.0,Female,Salary,97820.66,2024-04-28,Credit,5099.9,B002,0
d65cef39,Heidi Price,69.0,Male,Salary,72453.66,2024-05-06,Debit,2296.83,B005,0
1515b660,Jared Burke,34.0,Male,Salary,34963.0,2025-04-27,Credit,8181.68,B004,0
4704aa57,Nathan Frey,26.0,Female,Current,99466.14,2025-03-07,Debit,7488.05,B003,1
eb056455,Michael Norris,23.0,Male,Salary,8599.09,2024-02-22,Credit,9309.93,B004,0
3f034a18,Pamela Ruiz,21.0,Male,Current,71698.91,2024-12-02,Debit,4521.99,B002,0
533977fd,Thomas Kane,22.0,Male,Salary,50696.91,2023-11-04,Credit,4300.24,B002,1
c11bdc82,Lisa Larsen,25.0,Female,Current,53827.43,2024-01-28,Credit,4810.53,B001,0
d850b0cc,David Conrad,74.0,Female,Savings,18825.67,2025-01-21,Debit,7258.84,B004,0
647d667a,Rebecca Reed MD,36.0,Male,Current,85462.64,2025-02-07,Credit,819.29,B005,1
8774ab6d,William Stone,27.0,Male,Savings,81632.05,2024-05-23,Debit,9942.48,B004,1
f132a5ff,Robert Bailey,58.0,Female,Current,28235.39,2024-06-15,Credit,6982.7,B002,0
369015ad,John Torres,74.0,Male,Salary,30560.97,2025-05-28,Credit,4868.33,B003,1
05dc649f,Melissa Brady,21.0,Male,Current,48818.96,2024-02-04,Credit,1945.69,B002,0
f7395d49,Melissa Mitchell,57.0,Male,Savings,47467.81,2024-07-25,Credit,9741.59,B004,1
5c058713,Robin Cox,43.0,Male,Savings,22036.33,2024-05-28,Debit,5181.36,B005,1
27df87a4,Tammy Harris,47.0,Male,Current,16998.25,2024-12-05,Debit,9136.58,B003,1
a76cfc52,Stacy Thomas,41.0,Female,Savings,67509.92,2023-10-17,Credit,3394.03,B003,1
774cbb88,Lee Sanchez,69.0,Female,Savings,66148.44,2025-05-22,Credit,3963.6,B001,1
6c5d93a1,Dale Johnson,55.0,Male,Current,65382.88,2024-09-13,Debit,5740.03,B005,0
4fbaecc6,Michael Nguyen,26.0,Male,Current,8216.05,2023-09-06,Debit,5041.31,B005,0
afc00d5a,Angela Dickerson,42.0,Female,Savings,34246.19,2024-04-12,Debit,77.69,B001,0
ac3b86eb,Pamela Mendoza,62.0,Male,Salary,68126.27,2023-10-06,Credit,6528.93,B005,1
103ded23,Kevin Bowman,30.0,Male,Savings,64904.74,2025-05-22,Credit,3295.18,B004,0
5be30c9c,Tony Williams,29.0,Male,Salary,26423.72,2024-10-30,Debit,4017.67,B001,0
010d4864,Andres Brown,54.0,Male,Salary,37379.59,2024-04-17,Credit,5142.15,B003,0
50f97398,Ashley Cuevas,53.0,Female,Savings,51174.57,2024-03-08,Credit,7259.82,B005,1
f59c73d4,Mark Wiggins MD,41.0,Male,Savings,8440.54,2025-02-04,Credit,9635.13,B002,1
b04d663e,Gary Dorsey,48.0,Female,Current,55926.0,2025-06-21,Debit,6494.88,B004,0
8716ebcb,Erica Hansen,69.0,Male,Savings,66938.78,2025-01-10,Credit,4279.77,B001,0
31df5e68,Randall Ellis,22.0,Female,Current,31691.81,2024-03-28,Credit,4782.21,B005,0
79397500,Carlos Perry,38.0,Female,Savings,22958.07,2024-07-18,Debit,6404.62,B004,1
a89c2152,Nancy Murphy,30.0,Male,Current,23447.74,2025-06-17,Credit,7688.91,B005,0
90b4dfbd,Allison Freeman,57.0,Male,Current,46966.6,2025-02-23,Credit,3467.0,B005,1
e98d604d,Joseph Yu,65.0,Female,Savings,75587.2,2024-02-19,Credit,5806.66,B002,1
dcb1797a,Lauren Drake,26.0,Male,Savings,99128.48,2024-07-17,Credit,790.55,B002,1
b847ad12,Tonya Santos,34.0,Male,Savings,47572.98,2025-03-20,Debit,7050.51,B004,0
b966d4d1,Laura Leblanc,32.0,Male,Savings,19565.36,2023-07-18,Debit,5590.72,B003,0
7e76aed1,Connie Roberts,55.0,Male,Current,4452.43,2024-07-30,Debit,1070.46,B001,0
b9c1370f,Leah Pena,71.0,Female,Salary,5910.97,2024-06-13,Credit,7177.65,B002,0
c94e2df3,Misty Maddox,68.0,Male,Savings,86745.36,2023-09-01,Debit,4535.91,B003,1
61f5f663,Matthew Torres,41.0,Female,Savings,78382.15,2025-06-03,Debit,879.85,B002,1
e01a60cf,Mrs. Breanna Mclaughlin,20.0,Male,Current,82410.38,2024-06-13,Credit,9251.0,B001,0
8081cc18,John Gregory,49.0,Male,Salary,39633.32,2025-03-22,Debit,5484.86,B003,0
acb29e89,Patrick Myers,43.0,Male,Savings,65965.67,2025-02-03,Debit,3308.01,B001,0
1db4bfd5,Joseph Neal,38.0,Female,Savings,88341.46,2025-03-13,Credit,4350.88,B004,0
ddc3d826,Charles Lynn,67.0,Female,Salary,14869.33,2024-04-25,Credit,8977.04,B004,0
bac44e00,Patrick Stout,64.0,Male,Salary,88093.08,2024-05-19,Debit,8093.45,B002,1
2b4008ac,Kimberly Johnson,62.0,Female,Savings,39097.97,2024-12-26,Debit,6128.71,B005,1
28aea942,Ryan Strong,72.0,Female,Salary,27179.45,2023-08-19,Credit,7022.9,B004,1
b728fa11,Rebekah Porter,30.0,Female,Current,72120.12,2023-12-10,Credit,3947.43,B002,0
20a7ac6c,Carol Johnson,68.0,Male,Current,49518.975,2023-09-01,Credit,5087.99,B005,1
57e5f4df,Brent Watson,51.0,Male,Current,25916.87,2024-11-08,Debit,9258.86,B004,1
902dcd94,Nathaniel Chavez,40.0,Female,Salary,70493.88,2025-02-09,Debit,4422.71,B005,0
706dce09,Alexander Hall,39.0,Male,Current,26246.62,2023-12-23,Debit,4466.78,B002,1
b221ef44,Kristin Dunlap,74.0,Male,Savings,89132.33,2025-02-09,Credit,4750.52,B002,1
bf61263a,Thomas Gutierrez DDS,58.0,Female,Savings,91732.51,2025-02-03,Debit,8616.81,B002,1
5a927cef,Sandra Moore MD,70.0,Male,Salary,44104.64,2024-09-05,Credit,9448.69,B001,1
ee97370a,Suzanne Perez,68.0,Female,Salary,23844.87,2025-03-05,Credit,9143.27,B005,1
add723c8,Eric Blevins,41.0,Male,Current,6383.49,2024-01-20,Credit,295.61,B004,1
df908fac,Sarah Wong,60.0,Female,Salary,78165.34,2025-01-24,Debit,7353.42,B002,1
d0732f7b,Christina Decker MD,37.0,Female,Savings,72547.75,2024-08-07,Credit,9337.34,B002,0
da947f31,Gina Rodriguez,55.0,Male,Current,76296.61,2023-11-15,Credit,4790.97,B003,0
e791d74d,Erica Joseph,59.0,Male,Current,97933.56,2023-09-16,Credit,3197.11,B002,0
39115c93,John Brooks,64.0,Male,Salary,85561.62,2024-05-01,Credit,1639.38,B002,1
e173f52f,Jason Mcfarland,72.0,Male,Salary,16703.04,2024-11-29,Credit,4881.83,B004,1
c0eaaca6,Theresa Mcmillan,24.0,Male,Savings,88580.85,2025-06-14,Credit,648.53,B002,1
e0d75142,James Wilson,45.0,Male,Salary,21573.63,2024-02-01,Credit,6884.75,B005,1
14b5f11a,Robert Johnson,49.0,Female,Savings,82346.23,2024-10-05,Debit,3702.41,B002,1
b2c017da,Jason Turner,31.0,Female,Salary,7235.32,2025-06-29,Debit,3644.75,B005,0
e01a511b,Candace Jones,54.0,Male,Salary,91774.08,2023-12-07,Credit,4966.36,B003,0
ed8b02f2,Johnny Lopez,42.0,Male,Current,1739.19,2024-10-25,Debit,9376.74,B005,0
5288ed25,Nicholas Young,30.0,Female,Salary,71924.22,2024-02-22,Credit,19.58,B002,1
d6250881,Joseph Herring,71.0,Male,Savings,23486.13,2025-02-09,Debit,5807.0,B005,1
9c8cf8eb,Michael Howard,61.0,Male,Current,41620.26,2024-11-20,Debit,256.05,B003,1
e2072768,Felicia York,63.0,Male,Savings,76511.91,2024-03-14,Debit,7478.63,B002,1
22be3716,Melissa Walker,60.0,Male,Savings,97998.72,2024-05-19,Debit,5149.16,B005,0
32061f3f,Emily Edwards,60.0,Female,Savings,72582.77,2024-02-29,Debit,5340.81,B005,1
8dbf8c18,Joseph Pratt,66.0,Male,Current,1799.57,2023-09-13,Credit,209.62,B003,0
aee15715,Laura Bennett,36.0,Male,Savings,60243.68,2025-01-16,Debit,7114.51,B001,0
fe2ac818,Melanie Watson,54.0,Female,Savings,1502.26,2023-10-09,Debit,8260.62,B002,0
517bdeaa,Julia Cruz,22.0,Male,Savings,19713.68,2023-11-05,Credit,8301.57,B003,0
7aed83fb,Tina Higgins,53.0,Female,Current,51360.32,2025-01-11,Debit,2167.43,B001,1
b5ed9a79,Drew Whitaker,27.0,Female,Current,19690.07,2023-10-12,Debit,440.61,B001,0
2390d7b7,Cynthia Hernandez,51.0,Female,Savings,84274.52,2025-05-06,Debit,9239.91,B005,0
5c28d536,Hayden Oliver,56.0,Male,Savings,90629.03,2023-08-23,Credit,3074.32,B004,1
732f7dc6,John Gray,43.0,Female,Salary,77704.99,2024-06-21,Debit,5658.25,B003,0
ee366f68,Paul Schultz,31.0,Female,Current,20573.31,2024-06-12,Debit,2307.03,B003,1
311b4078,Sandra Green,22.0,Female,Current,48814.59,2024-12-11,Credit,6904.02,B001,1
3e5b7ee8,Stephanie Hall,51.0,Male,Current,54514.71,2024-05-16,Debit,4228.77,B004,1
b1dcd125,Matthew Lester,28.0,Male,Savings,2924.3,2024-09-16,Credit,5043.43,B002,0
3d07f25c,Lisa Peterson,55.0,Female,Salary,69386.79,2024-07-12,Credit,5688.47,B004,0
25cdfb82,Karen Clark,39.0,Female,Salary,26136.58,2024-11-18,Credit,2775.05,B005,1
91d67416,Dana Payne,58.0,Male,Current,59364.52,2024-06-18,Credit,75.65,B003,0
00968060,Pamela Baldwin,65.0,Male,Salary,97700.19,2025-04-20,Credit,5996.71,B003,0
332d6d31,Ricky Gutierrez,42.0,Male,Current,40883.52,2024-07-18,Credit,7441.78,B005,0
3b25375e,Katherine Shannon,68.0,Male,Salary,79140.89,2024-02-07,Credit,9733.64,B005,1
8e80b2e1,Eric Wallace,52.0,Female,Current,52852.58,2023-09-28,Debit,6682.61,B002,1
10a30514,Christopher Mcguire,39.0,Male,Current,68558.45,2024-06-09,Credit,7876.94,B001,1
8c25a643,Colin Lane,35.0,Male,Salary,75844.64,2025-05-07,Debit,9820.09,B005,1
d2e7da7c,Carla Hernandez,48.0,Male,Savings,94223.74,2024-10-20,Debit,4043.39,B004,1
c8ef2fb3,Jamie Vega,47.0,Male,Salary,41235.89,2023-11-16,Credit,1242.69,B003,0
bde93291,Scott Becker,32.0,Male,Savings,45800.78,2024-10-14,Debit,7151.62,B002,0
0467cafd,Kristin Howard,29.0,Male,Savings,39038.89,2023-07-18,Credit,7513.75,B003,1
0ddcfd69,Allison Williams,32.0,Male,Savings,45180.49,2024-08-11,Debit,875.03,B001,1
ff20225c,John Ramos,71.0,Male,Savings,70262.53,2023-09-26,Debit,977.63,B003,1
8dba5869,Kristie Blair,27.0,Male,Salary,95137.93,2025-01-16,Credit,5615.21,B002,1
e3f44e0b,Adam White,43.0,Male,Current,4853.35,2023-08-02,Debit,1990.93,B005,1
dd79d27a,Aaron Watson,22.0,Female,Current,8650.24,2025-04-29,Debit,5658.95,B001,1
e27345af,Amy Rosario,67.0,Male,Current,41886.62,2024-08-22,Debit,9743.76,B005,1
c2bf8e3e,Dean Christensen,44.0,Male,Savings,91569.59,2024-09-18,Debit,5043.43,B004,1
689c097c,Sandra Mosley,48.0,Male,Current,51105.05,2023-08-21,Credit,616.77,B003,0
1deb161b,William Rogers,59.0,Male,Current,44762.81,2025-05-09,Credit,4369.99,B004,1
bd2e8a85,Joseph Blackwell,29.0,Male,Savings,77544.99,2024-05-02,Debit,3009.33,B004,1
20f656ca,Todd Haney,39.0,Female,Salary,49248.06,2023-12-19,Credit,6017.87,B001,0
e2eda8cd,Carol Parrish,54.0,Female,Salary,5916.95,2024-05-18,Credit,3129.02,B005,1
68d6329f,Michael Hernandez,54.0,Female,Savings,77105.08,2024-07-22,Debit,7283.11,B004,1
adabb72f,Patricia Francis,19.0,Female,Current,97611.89,2024-12-04,Debit,6315.28,B002,1
86580d34,Kim Stone,65.0,Male,Salary,32779.47,2023-11-29,Credit,1630.15,B001,0
d70ee2d1,Micheal King,18.0,Male,Salary,76542.19,2024-10-03,Debit,3194.91,B005,1
10c38810,Michael Harris,38.0,Male,Current,95181.37,2025-04-17,Credit,6397.7,B002,0
118f9f6d,Mrs. Chelsea Murray,67.0,Female,Salary,33603.23,2025-02-01,Credit,5043.43,B004,1
049acc97,Kimberly Harris,46.0,Male,Salary,2268.4,2024-01-13,Debit,8941.86,B002,0
da45a998,Keith Jones,22.0,Female,Salary,36579.14,2025-03-09,Debit,5465.16,B005,1
41c92768,Mary Torres,32.0,Male,Savings,85796.59,2024-06-21,Credit,2895.43,B005,1
866107d7,Daniel May,40.0,Female,Salary,78253.25,2024-09-08,Debit,6053.09,B002,0
f2e5741a,Jeffrey Jackson,74.0,Female,Salary,87995.4,2024-10-05,Debit,7923.65,B002,1
8037b66b,Jesse Jefferson,64.0,Male,Current,45443.8,2025-02-11,Debit,5305.21,B005,0
31e78708,Gwendolyn Andersen,47.0,Male,Current,57991.41,2024-01-27,Credit,5750.39,B005,0
f6a94ab3,Carmen Fernandez,34.0,Male,Current,56876.32,2024-10-26,Credit,9802.15,B004,0
0a4fb82c,Aaron Boone,63.0,Male,Salary,4854.47,2024-01-11,Credit,2914.98,B003,0
895c3728,Brooke Morrow,29.0,Male,Savings,19727.97,2025-07-05,Credit,384.65,B003,1
3101ae74,Lynn Smith,60.0,Male,Savings,1037.21,2024-01-04,Debit,2667.98,B002,0
793e45ae,Nancy Fox,49.0,Female,Savings,69412.07,2024-08-15,Credit,5676.14,B004,1
29c52499,Timothy Wyatt,28.0,Female,Salary,89980.54,2024-11-10,Debit,6720.86,B005,0
ec4cc168,Denise Mathis,53.0,Female,Current,59824.29,2025-04-25,Credit,7527.24,B004,0
fe851f4e,Elijah Williams,73.0,Male,Savings,70513.86,2023-09-15,Credit,809.99,B002,0
74d9f498,Lynn Thompson,26.0,Female,Salary,4297.68,2024-12-30,Debit,4589.97,B004,0
cf5801e8,Molly Cruz,56.0,Female,Savings,44601.17,2024-10-30,Debit,7363.01,B001,0
3dcecbe8,Jonathon Murphy,27.0,Male,Current,60869.22,2024-05-18,Debit,6865.06,B005,0
0e90452e,Mackenzie Brown,28.0,Male,Savings,46240.81,2023-09-18,Debit,5043.43,B001,1
069c479d,John Riley,25.0,Male,Savings,76762.14,2024-06-14,Credit,2897.2,B004,1
41aa4e53,Paul Porter,18.0,Female,Current,44562.86,2025-06-26,Debit,2675.66,B004,0
03dc851e,Laura Stein,26.0,Female,Savings,2803.27,2024-09-19,Credit,817.68,B005,1
0ad177da,Patrick Sanders,55.0,Male,Savings,84890.38,2024-09-21,Credit,138.32,B002,0
991a70f4,Heather Hall,22.0,Female,Savings,6093.02,2023-08-14,Credit,3229.78,B002,0
d9f36773,Pamela Burns,64.0,Male,Current,61957.47,2024-06-09,Debit,1871.78,B001,1
9d7778d4,Carol Vazquez,68.0,Male,Salary,31023.31,2023-08-23,Credit,7792.09,B001,1
d06c8097,Gregory Garrett,46.0,Male,Current,87414.51,2025-05-26,Credit,9381.76,B002,0
d001c6db,David Huber,35.0,Female,Current,58285.99,2024-11-11,Credit,5043.43,B005,0
1d8c041d,Juan Martinez,58.0,Male,Current,73551.82,2024-06-14,Debit,459.84,B005,0
26227ba5,James Franklin,19.0,Male,Current,45700.53,2025-03-27,Debit,2007.34,B005,1
27e5b9aa,Karen Kelley,39.0,Male,Savings,66035.55,2025-06-12,Debit,3264.26,B002,0
4635ac33,Michelle Mahoney,65.0,Female,Savings,28587.26,2023-10-20,Debit,315.31,B001,0
9dab000b,Jacqueline Fernandez,21.0,Female,Salary,59111.63,2024-10-04,Debit,5329.1,B003,1
3f8aa341,Jennifer Murphy,22.0,Male,Salary,92448.0,2024-11-06,Credit,6325.21,B005,0
b19858f7,Diane Young,36.0,Female,Savings,36899.44,2023-12-14,Credit,3688.38,B002,0
7feb96ae,Patrick Sloan,74.0,Male,Current,6385.02,2023-11-12,Credit,3424.83,B003,0
1ef00f59,Jeremy Collins,20.0,Female,Salary,43888.73,2025-04-14,Debit,7201.27,B003,1
19d08e00,Melissa Simpson,37.0,Female,Savings,52282.11,2024-03-06,Credit,7593.74,B004,0
038395c0,William Ramos,51.0,Male,Savings,4255.18,2024-06-15,Credit,1635.92,B002,0
d5fa964d,Jordan Moore,47.0,Female,Savings,16654.31,2023-11-10,Debit,3123.83,B003,1
ccc86a92,Carlos Morales,36.0,Male,Current,93398.98,2025-01-01,Credit,4949.22,B001,0
4806bfb1,Matthew Gordon,18.0,Female,Current,5588.14,2024-12-26,Credit,9292.96,B003,0
02b21714,Peggy Moon,40.0,Male,Savings,20665.2,2024-12-07,Credit,7226.22,B002,1
d246e009,Jade Hess,47.0,Female,Savings,76994.32,2025-02-05,Debit,2512.33,B003,1
40d08748,Tyler Townsend,54.0,Male,Salary,72622.83,2024-06-07,Debit,3620.4,B003,1
00a99d71,John Robinson,44.0,Female,Savings,16227.5,2025-05-17,Debit,6990.49,B004,0
c3c85b8b,Scott Good,35.0,Female,Savings,99056.71,2024-12-16,Credit,9928.48,B004,1
b5f1340b,Amy Sims,50.0,Female,Salary,49518.975,2024-12-16,Debit,3057.95,B004,0
7965b43d,Sarah Scott,39.0,Male,Current,34466.88,2025-02-16,Credit,8425.87,B002,0
2ec10a96,Maria Bell,51.0,Female,Savings,49424.93,2025-05-18,Credit,9543.16,B005,0
81ae84b6,David Mccann,46.0,Female,Salary,72596.65,2025-05-25,Debit,6505.27,B001,1
fb7a90dc,Billy White,31.0,Male,Salary,17381.9,2024-06-07,Credit,6179.88,B005,0
676dc03c,Patrick Wilson,25.0,Male,Current,4904.34,2023-08-08,Debit,5043.43,B005,0
12fe83c2,Robert Garcia,38.0,Female,Salary,90616.44,2025-03-31,Debit,7407.88,B003,0
b041f053,Alicia Haynes,57.0,Female,Savings,45123.57,2024-03-10,Credit,6417.17,B002,0
e68511a2,Lynn Maldonado,18.0,Female,Current,25811.15,2024-07-26,Credit,5587.57,B005,1
166176ff,Savannah Martinez,58.0,Male,Salary,87043.2,2024-05-17,Debit,7608.27,B005,1
b5e6e8e8,Richard Molina,32.0,Male,Savings,47665.55,2024-06-11,Credit,4614.72,B002,1
c5396cce,Jennifer Rodriguez,27.0,Female,Salary,75334.91,2024-03-13,Debit,7947.11,B001,1
77a3e7af,Alison Smith,56.0,Female,Salary,80284.81,2025-02-04,Debit,5503.6,B002,1
7c561c3f,Jamie Adams,53.0,Male,Current,32209.05,2025-04-11,Credit,7260.07,B001,1
79b4f28b,Amanda Sherman,46.0,Female,Current,60224.18,2023-09-16,Credit,6571.81,B002,1
87e4bab3,Dale Rivera,32.0,Female,Salary,27240.76,2023-10-19,Debit,9924.9,B001,1
ecef29a0,Tara Christian,57.0,Female,Savings,51497.06,2023-10-01,Debit,1421.58,B005,0
6ecaae73,Pamela Robinson,29.0,Male,Current,20216.61,2024-09-26,Debit,8135.68,B005,1
fef96611,Christopher Dean,66.0,Female,Current,53646.97,2024-12-27,Debit,4507.7,B001,0
b1ec3f26,Melanie Hutchinson,18.0,Male,Salary,28920.05,2025-07-04,Credit,5677.72,B002,0
4f6a1a45,Daniel Williams,46.0,Female,Savings,24133.01,2025-06-13,Credit,9919.65,B005,0
f9fd5716,Steven Ryan,43.0,Female,Salary,24390.51,2024-01-28,Debit,7220.56,B003,1
91defdb4,David Miller,54.0,Female,Salary,84360.75,2024-05-31,Credit,279.53,B001,1
d8b467bd,Alexis Orr,34.0,Male,Salary,12888.57,2024-01-05,Credit,4255.91,B001,0
6907fd01,Robert Ewing,21.0,Female,Current,34008.69,2023-12-28,Credit,7843.81,B002,1
f02c2f2c,Wesley Barnes,19.0,Male,Salary,51627.24,2024-12-11,Debit,4924.96,B003,0
f76edaa3,Ronald Paul,41.0,Female,Savings,61201.18,2024-02-25,Debit,4381.2,B004,1
e6d1c36a,James Smith,51.0,Female,Current,10990.18,2024-12-06,Debit,3401.9,B001,0
e5d5cb03,Michael Chang,52.0,Male,Current,8818.18,2024-08-07,Debit,3437.42,B003,1
dc0a8707,Jonathon Long,23.0,Male,Current,14362.17,2024-04-09,Credit,8723.82,B003,0
c8b3a71a,Jason White,52.0,Male,Savings,51315.21,2024-10-07,Credit,9530.24,B002,1
0866cc20,Ryan Alexander,58.0,Female,Salary,91352.53,2023-12-18,Credit,99.52,B001,0
467dc22f,Autumn Berry,21.0,Male,Salary,11323.5,2023-12-03,Debit,1192.86,B003,0
9650cd3e,Victoria Brown,30.0,Female,Current,23777.22,2025-02-15,Debit,6230.63,B005,0
ef8141e7,Erin Gray,62.0,Female,Salary,10136.0,2024-07-07,Credit,9477.6,B003,0
